accx,accy,accz,grox,groy,groz,magx,magy,magz,count
-80,108,7096,50,679,-484,0,0,0,4964
-60,92,7144,73,690,-542,0,0,0,4965
-12,104,7144,97,691,-529,0,0,0,4966
-56,60,7080,66,641,-497,0,0,0,4967
-52,76,7112,59,698,-541,0,0,0,4968
-12,88,7128,135,672,-560,0,0,0,4969
-100,64,7096,87,682,-540,0,0,0,4970
-76,80,7184,82,692,-497,0,0,0,4971
-52,88,7164,43,628,-493,0,0,0,4972
-104,24,7096,90,650,-547,0,0,0,4973
-4,88,7128,70,680,-557,0,0,0,4974
-44,128,7148,59,686,-527,0,0,0,4975
-68,112,7052,99,719,-529,0,0,0,4976
-96,92,7128,64,769,-498,0,0,0,4977
-60,88,7148,62,712,-559,0,0,0,4978
-12,104,7100,98,667,-538,0,0,0,4979
-84,72,7088,40,639,-500,0,0,0,4980
-16,96,7184,54,614,-533,0,0,0,4981
-100,100,7124,30,712,-521,0,0,0,4982
-36,80,7060,101,656,-574,0,0,0,4983
-28,112,7120,49,690,-494,0,0,0,4984
4,68,7088,66,615,-555,0,0,0,4985
8,136,7196,132,749,-486,0,0,0,4986
-24,80,7124,73,673,-517,0,0,0,4987
-52,80,7080,47,682,-551,0,0,0,4988
-56,84,7060,105,701,-460,0,0,0,4989
-40,116,7064,59,693,-543,0,0,0,4990
-40,92,7116,113,696,-552,0,0,0,4991
-24,60,7048,116,663,-483,0,0,0,4992
-36,64,7116,37,661,-542,0,0,0,4993
-48,68,7132,93,698,-516,0,0,0,4994
-56,136,7120,68,677,-531,0,0,0,4995
-80,76,7052,54,686,-488,0,0,0,4996
-88,80,7084,59,649,-471,0,0,0,4997
-40,104,7136,56,674,-555,0,0,0,4998
-40,100,7164,69,697,-498,0,0,0,4999
-36,96,7108,36,662,-475,0,0,0,5000
-32,40,7104,37,667,-519,0,0,0,5001
-56,112,7120,88,674,-468,0,0,0,5002
-24,144,7136,76,660,-494,0,0,0,5003
-20,108,7136,101,656,-488,0,0,0,5004
-80,24,7172,102,662,-516,0,0,0,5005
-4,88,7104,74,689,-504,0,0,0,5006
4,112,7172,66,685,-567,0,0,0,5007
-64,140,7136,77,699,-558,0,0,0,5008
-52,64,7088,75,745,-485,0,0,0,5009
-76,52,7128,141,676,-508,0,0,0,5010
-56,68,7148,80,690,-504,0,0,0,5011
-48,56,7160,54,679,-545,0,0,0,5012
-12,180,7128,63,691,-507,0,0,0,5013
-16,112,7116,80,692,-515,0,0,0,5014
-76,92,7064,78,693,-462,0,0,0,5015
-56,72,7084,85,663,-493,0,0,0,5016
-28,144,7184,58,698,-479,0,0,0,5017
-80,68,7104,65,698,-480,0,0,0,5018
-24,140,7164,79,657,-509,0,0,0,5019
-44,80,7132,94,656,-578,0,0,0,5020
-60,60,7060,85,666,-464,0,0,0,5021
-56,104,7104,66,647,-500,0,0,0,5022
-124,108,7172,30,681,-481,0,0,0,5023
-100,76,7164,57,710,-571,0,0,0,5024
-56,72,7072,113,624,-531,0,0,0,5025
-92,72,7024,91,675,-554,0,0,0,5026
-104,96,7116,40,734,-540,0,0,0,5027
-56,108,7092,97,666,-516,0,0,0,5028
-56,104,7136,98,652,-531,0,0,0,5029
-64,112,7032,54,679,-533,0,0,0,5030
-84,76,7108,41,669,-531,0,0,0,5031
-72,116,7064,30,731,-499,0,0,0,5032
-92,104,7144,15,708,-483,0,0,0,5033
-60,112,7080,66,648,-510,0,0,0,5034
-44,92,7076,43,644,-491,0,0,0,5035
-112,52,7108,71,694,-463,0,0,0,5036
0,80,7116,43,656,-552,0,0,0,5037
-8,96,7032,9,672,-499,0,0,0,5038
-36,52,7136,97,643,-508,0,0,0,5039
-52,96,7124,37,662,-530,0,0,0,5040
-76,100,7152,27,631,-505,0,0,0,5041
-36,76,7160,73,670,-511,0,0,0,5042
-32,76,7116,92,729,-502,0,0,0,5043
-8,80,7244,18,711,-491,0,0,0,5044
-40,4,7084,40,669,-439,0,0,0,5045
28,-16,7160,28,661,-491,0,0,0,5046
16,56,7148,71,722,-469,0,0,0,5047
-48,84,7112,98,656,-489,0,0,0,5048
4,64,7184,92,654,-516,0,0,0,5049
-24,76,7108,70,720,-521,0,0,0,5050
-32,84,7116,87,687,-512,0,0,0,5051
-72,108,7084,90,673,-482,0,0,0,5052
-48,44,7040,46,700,-572,0,0,0,5053
-68,100,7028,74,676,-494,0,0,0,5054
-52,100,7132,80,680,-455,0,0,0,5055
-112,76,7044,63,679,-489,0,0,0,5056
-32,88,7092,71,661,-494,0,0,0,5057
-60,128,7084,104,702,-474,0,0,0,5058
-100,92,7104,61,694,-454,0,0,0,5059
-100,132,7088,60,686,-491,0,0,0,5060
-100,116,7100,61,712,-524,0,0,0,5061
-96,132,7164,79,690,-507,0,0,0,5062
-92,160,7020,30,724,-584,0,0,0,5063
-64,124,7112,55,682,-587,0,0,0,5064
-24,72,7132,41,648,-521,0,0,0,5065
-68,72,7104,37,667,-515,0,0,0,5066
-12,104,7080,73,647,-606,0,0,0,5067
-44,88,7176,70,696,-479,0,0,0,5068
-48,56,7116,82,663,-514,0,0,0,5069
-40,44,7120,54,672,-507,0,0,0,5070
-60,56,7120,61,724,-477,0,0,0,5071
-4,76,7124,73,645,-555,0,0,0,5072
-32,56,7180,59,686,-484,0,0,0,5073
-80,92,7132,92,708,-561,0,0,0,5074
-12,92,7152,74,676,-502,0,0,0,5075
-20,48,7108,16,661,-514,0,0,0,5076
-44,144,7120,125,674,-536,0,0,0,5077
-52,76,7124,67,694,-540,0,0,0,5078
-32,116,7228,32,699,-464,0,0,0,5079
-36,104,7112,99,693,-549,0,0,0,5080
-40,80,7016,61,647,-510,0,0,0,5081
-60,120,7120,27,673,-484,0,0,0,5082
-48,116,7076,79,685,-519,0,0,0,5083
-12,36,7116,92,755,-479,0,0,0,5084
-96,100,7076,93,702,-458,0,0,0,5085
-80,68,7140,71,723,-546,0,0,0,5086
-92,108,7124,114,715,-507,0,0,0,5087
-88,100,7144,63,689,-504,0,0,0,5088
-112,80,7176,97,729,-500,0,0,0,5089
-76,108,7092,45,648,-505,0,0,0,5090
-32,124,7104,73,676,-480,0,0,0,5091
-76,128,7124,66,659,-500,0,0,0,5092
-76,88,7116,47,685,-533,0,0,0,5093
-12,148,7220,45,678,-499,0,0,0,5094
-44,104,7152,43,727,-597,0,0,0,5095
-36,76,7200,75,651,-536,0,0,0,5096
-124,92,7180,94,667,-507,0,0,0,5097
-60,72,7076,57,703,-509,0,0,0,5098
-92,84,7096,26,728,-514,0,0,0,5099
-8,8,7168,104,692,-502,0,0,0,5100
-20,56,7068,84,661,-510,0,0,0,5101
12,64,7112,57,703,-501,0,0,0,5102
-12,40,7140,24,670,-541,0,0,0,5103
-36,92,7188,77,734,-546,0,0,0,5104
-16,64,7084,91,675,-519,0,0,0,5105
-24,96,7164,75,677,-529,0,0,0,5106
-92,48,7096,68,677,-431,0,0,0,5107
0,136,7064,42,657,-519,0,0,0,5108
-100,52,7096,77,699,-484,0,0,0,5109
-68,16,7084,92,685,-449,0,0,0,5110
-48,40,7084,163,712,-536,0,0,0,5111
-76,76,7124,121,646,-538,0,0,0,5112
-96,136,7076,130,722,-579,0,0,0,5113
-80,8,7076,123,652,-469,0,0,0,5114
-108,68,7072,94,620,-509,0,0,0,5115
-120,112,7100,73,696,-533,0,0,0,5116
-104,76,7128,102,686,-455,0,0,0,5117
-108,96,7148,103,697,-500,0,0,0,5118
-52,100,7148,87,672,-524,0,0,0,5119
-96,92,7104,97,652,-528,0,0,0,5120
-96,112,7096,52,694,-510,0,0,0,5121
-100,72,7092,82,686,-498,0,0,0,5122
-56,72,7096,72,650,-560,0,0,0,5123
-44,88,7112,75,659,-526,0,0,0,5124
-52,48,7220,53,685,-513,0,0,0,5125
-36,68,7076,78,712,-509,0,0,0,5126
-16,108,7092,74,713,-505,0,0,0,5127
-68,80,7200,108,682,-481,0,0,0,5128
-36,72,7064,80,659,-482,0,0,0,5129
-8,96,7112,46,681,-558,0,0,0,5130
-52,108,7076,78,726,-521,0,0,0,5131
-12,68,7156,121,681,-472,0,0,0,5132
-36,108,7144,90,718,-514,0,0,0,5133
-20,64,7132,123,648,-463,0,0,0,5134
-76,40,7140,41,674,-495,0,0,0,5135
-40,32,7116,87,715,-558,0,0,0,5136
-24,136,7184,71,669,-570,0,0,0,5137
-92,124,7104,73,717,-483,0,0,0,5138
-40,32,7092,105,652,-472,0,0,0,5139
-68,112,7136,52,621,-519,0,0,0,5140
-92,24,7160,68,710,-583,0,0,0,5141
-88,20,7160,45,665,-519,0,0,0,5142
-64,96,7160,131,645,-529,0,0,0,5143
-104,156,7112,74,691,-492,0,0,0,5144
-28,96,7088,50,667,-495,0,0,0,5145
-64,116,7084,41,668,-509,0,0,0,5146
-48,120,7164,121,668,-544,0,0,0,5147
-64,52,7172,137,728,-479,0,0,0,5148
-80,64,7056,109,678,-512,0,0,0,5149
-44,80,7148,85,663,-505,0,0,0,5150
-92,136,7104,130,703,-538,0,0,0,5151
-48,124,7116,99,672,-545,0,0,0,5152
-4,108,7180,68,705,-552,0,0,0,5153
-68,120,7036,78,676,-481,0,0,0,5154
-60,84,7152,87,639,-594,0,0,0,5155
16,96,7124,106,687,-512,0,0,0,5156
-36,44,7240,67,660,-529,0,0,0,5157
-52,80,7124,68,643,-547,0,0,0,5158
-84,92,7140,59,634,-512,0,0,0,5159
-44,72,7112,50,644,-536,0,0,0,5160
-16,80,7216,65,651,-495,0,0,0,5161
-64,96,7144,47,684,-500,0,0,0,5162
12,124,7068,71,730,-524,0,0,0,5163
-44,88,7100,21,613,-497,0,0,0,5164
-68,68,7124,117,689,-515,0,0,0,5165
-56,100,7172,66,686,-557,0,0,0,5166
-80,104,7132,100,662,-508,0,0,0,5167
-40,60,7164,50,644,-519,0,0,0,5168
-80,28,7168,120,737,-552,0,0,0,5169
-68,64,7096,39,660,-494,0,0,0,5170
-96,148,7192,97,713,-500,0,0,0,5171
-32,68,7092,77,683,-521,0,0,0,5172
-60,56,7096,127,683,-543,0,0,0,5173
-68,116,7088,35,727,-479,0,0,0,5174
-24,48,7176,104,698,-502,0,0,0,5175
-32,56,7076,22,693,-499,0,0,0,5176
-60,88,7072,63,670,-519,0,0,0,5177
-116,56,7032,75,709,-495,0,0,0,5178
-8,132,7092,47,666,-588,0,0,0,5179
-112,104,7096,42,727,-538,0,0,0,5180
-44,92,7096,88,651,-474,0,0,0,5181
-76,76,7224,65,655,-483,0,0,0,5182
-64,64,7144,70,639,-505,0,0,0,5183
-44,112,7192,73,691,-483,0,0,0,5184
-52,60,7180,97,696,-549,0,0,0,5185
-44,52,7172,43,651,-480,0,0,0,5186
-40,68,7096,76,660,-472,0,0,0,5187
-76,84,7044,71,664,-507,0,0,0,5188
-12,144,7104,93,675,-477,0,0,0,5189
-24,144,7048,79,690,-535,0,0,0,5190
-16,44,7136,81,702,-555,0,0,0,5191
-16,68,7164,63,665,-472,0,0,0,5192
-56,92,7084,76,670,-450,0,0,0,5193
-60,44,7172,49,639,-527,0,0,0,5194
-64,80,7144,104,669,-479,0,0,0,5195
-24,120,7124,30,670,-542,0,0,0,5196
-92,112,7128,56,639,-481,0,0,0,5197
-40,72,7104,53,734,-436,0,0,0,5198
-16,52,7128,106,669,-452,0,0,0,5199
-36,72,7108,35,622,-542,0,0,0,5200
-68,120,7120,106,703,-565,0,0,0,5201
-40,112,7124,117,675,-469,0,0,0,5202
-100,128,7108,80,712,-482,0,0,0,5203
-60,100,7068,73,680,-541,0,0,0,5204
-56,108,7168,52,682,-545,0,0,0,5205
-68,68,7140,74,674,-493,0,0,0,5206
-36,88,7132,42,685,-573,0,0,0,5207
-100,120,7120,79,698,-537,0,0,0,5208
-84,92,7156,77,624,-495,0,0,0,5209
-44,116,7176,47,668,-481,0,0,0,5210
-68,88,7168,53,692,-499,0,0,0,5211
-52,72,7156,14,688,-479,0,0,0,5212
-52,60,7132,98,663,-466,0,0,0,5213
-36,100,7104,80,702,-524,0,0,0,5214
-32,60,7112,50,684,-528,0,0,0,5215
-4,48,7188,97,632,-504,0,0,0,5216
-76,72,7144,78,685,-453,0,0,0,5217
-4,40,7072,30,728,-400,0,0,0,5218
-32,28,7024,82,687,-514,0,0,0,5219
-44,84,7140,68,715,-477,0,0,0,5220
-12,64,7064,89,632,-533,0,0,0,5221
-12,84,7148,39,697,-466,0,0,0,5222
-16,112,7116,60,637,-486,0,0,0,5223
-52,120,7160,49,709,-503,0,0,0,5224
-84,116,7120,84,725,-526,0,0,0,5225
-96,60,7176,90,703,-474,0,0,0,5226
-36,88,7132,66,696,-503,0,0,0,5227
-40,104,7084,135,697,-520,0,0,0,5228
-56,132,7152,80,686,-448,0,0,0,5229
-80,116,7232,90,663,-540,0,0,0,5230
-68,116,7092,61,695,-576,0,0,0,5231
-100,152,7100,69,713,-480,0,0,0,5232
-56,128,7180,76,680,-560,0,0,0,5233
-80,124,7156,59,694,-513,0,0,0,5234
-88,84,7176,39,667,-505,0,0,0,5235
-112,148,7056,100,710,-551,0,0,0,5236
-88,152,7152,77,683,-482,0,0,0,5237
-28,96,7156,96,691,-508,0,0,0,5238
-28,88,7068,89,651,-500,0,0,0,5239
-20,100,7184,78,639,-568,0,0,0,5240
-44,104,7116,71,684,-506,0,0,0,5241
-60,76,7172,87,643,-439,0,0,0,5242
-100,52,7204,58,673,-461,0,0,0,5243
-60,64,7112,99,678,-488,0,0,0,5244
-72,168,7100,85,701,-531,0,0,0,5245
-56,80,7064,100,689,-495,0,0,0,5246
16,136,7096,45,670,-562,0,0,0,5247
-12,68,7140,118,698,-495,0,0,0,5248
36,120,7112,38,660,-521,0,0,0,5249
-72,56,7188,78,681,-524,0,0,0,5250
-32,64,7124,60,615,-486,0,0,0,5251
-76,56,7096,94,668,-502,0,0,0,5252
-16,64,7076,80,691,-460,0,0,0,5253
-28,68,7068,93,668,-514,0,0,0,5254
8,72,7124,45,665,-519,0,0,0,5255
-56,144,7128,98,672,-495,0,0,0,5256
-64,92,7208,85,677,-505,0,0,0,5257
-16,76,7108,70,654,-496,0,0,0,5258
-16,116,7268,74,663,-508,0,0,0,5259
-96,76,7076,107,620,-507,0,0,0,5260
-128,48,7120,47,610,-511,0,0,0,5261
-64,108,7084,82,665,-511,0,0,0,5262
-112,96,7140,61,689,-519,0,0,0,5263
-68,84,7184,101,633,-501,0,0,0,5264
-44,84,7148,78,639,-528,0,0,0,5265
-24,112,7140,18,670,-520,0,0,0,5266
-56,80,7116,69,664,-508,0,0,0,5267
-68,68,7132,78,690,-548,0,0,0,5268
-32,56,7108,58,691,-469,0,0,0,5269
-76,56,7004,85,653,-524,0,0,0,5270
-12,52,7132,78,635,-505,0,0,0,5271
-88,72,7148,68,608,-514,0,0,0,5272
-20,64,7156,101,743,-462,0,0,0,5273
12,68,7156,106,673,-486,0,0,0,5274
-12,84,7176,154,618,-488,0,0,0,5275
-28,104,7044,63,677,-563,0,0,0,5276
-60,100,7148,54,729,-492,0,0,0,5277
-56,124,7108,65,671,-521,0,0,0,5278
36,104,7188,105,741,-536,0,0,0,5279
-60,80,7084,83,708,-546,0,0,0,5280
-16,68,7168,99,705,-495,0,0,0,5281
-12,104,7140,63,676,-479,0,0,0,5282
-52,36,7164,49,665,-552,0,0,0,5283
-48,64,7076,89,692,-543,0,0,0,5284
-48,76,7112,96,682,-522,0,0,0,5285
-68,108,7156,45,660,-545,0,0,0,5286
-20,108,7056,71,653,-468,0,0,0,5287
-84,96,7180,88,731,-489,0,0,0,5288
-40,88,7120,16,679,-520,0,0,0,5289
-84,108,7136,101,699,-571,0,0,0,5290
-40,144,7132,71,671,-514,0,0,0,5291
-76,84,7040,83,654,-547,0,0,0,5292
-72,92,7140,46,672,-522,0,0,0,5293
-12,64,7068,87,670,-486,0,0,0,5294
-56,92,7176,143,675,-543,0,0,0,5295
-56,80,7108,67,676,-552,0,0,0,5296
-88,96,7164,92,630,-493,0,0,0,5297
-24,92,7104,86,714,-522,0,0,0,5298
-60,92,7136,139,671,-509,0,0,0,5299
-44,104,7120,35,651,-459,0,0,0,5300
-40,72,7156,100,692,-510,0,0,0,5301
-36,104,7108,78,690,-491,0,0,0,5302
-40,64,7136,12,683,-529,0,0,0,5303
-40,80,7164,80,666,-523,0,0,0,5304
-40,132,7112,99,670,-479,0,0,0,5305
-36,88,7172,99,675,-474,0,0,0,5306
-64,48,7152,46,750,-493,0,0,0,5307
-92,72,7160,28,662,-469,0,0,0,5308
36,96,7072,45,657,-497,0,0,0,5309
-68,88,7084,63,736,-512,0,0,0,5310
-20,96,7100,35,653,-498,0,0,0,5311
32,124,7096,108,624,-590,0,0,0,5312
-12,104,7132,37,665,-515,0,0,0,5313
-36,72,7120,74,719,-490,0,0,0,5314
-24,108,7104,76,656,-504,0,0,0,5315
-20,20,7128,94,671,-523,0,0,0,5316
-68,96,7104,36,675,-531,0,0,0,5317
-72,132,7116,71,680,-524,0,0,0,5318
-52,120,7124,74,648,-477,0,0,0,5321
-88,68,7100,114,663,-519,0,0,0,5322
-80,112,7168,129,677,-509,0,0,0,5323
-56,88,7136,97,767,-437,0,0,0,5324
-56,72,7132,107,667,-576,0,0,0,5325
-60,92,7132,86,686,-600,0,0,0,5326
-24,104,7096,28,719,-569,0,0,0,5327
-8,80,7152,111,706,-524,0,0,0,5328
-16,84,7132,63,672,-529,0,0,0,5329
-104,64,7104,120,698,-532,0,0,0,5330
-52,96,7156,73,684,-515,0,0,0,5331
-40,100,7220,83,650,-526,0,0,0,5332
-72,72,7188,43,657,-532,0,0,0,5333
-16,84,7108,35,674,-489,0,0,0,5334
-52,92,7112,70,622,-510,0,0,0,5335
-48,60,7128,42,663,-490,0,0,0,5336
-12,32,7180,85,650,-488,0,0,0,5337
-84,52,7124,85,743,-496,0,0,0,5338
-28,76,7116,99,662,-484,0,0,0,5339
-4,92,7088,87,715,-467,0,0,0,5340
-36,40,7128,94,727,-521,0,0,0,5341
-36,36,7124,22,688,-526,0,0,0,5342
-56,100,7088,51,719,-455,0,0,0,5343
-44,120,7100,107,701,-489,0,0,0,5344
-80,60,7068,97,678,-556,0,0,0,5348
-4,128,7136,85,667,-545,0,0,0,5349
-64,104,7124,85,691,-467,0,0,0,5350
-68,108,7152,127,750,-526,0,0,0,5351
-12,96,7080,91,712,-489,0,0,0,5352
-24,20,7100,47,658,-477,0,0,0,5353
-28,112,7144,56,651,-518,0,0,0,5354
-116,124,7036,136,627,-495,0,0,0,5355
-20,60,7112,93,700,-493,0,0,0,5356
-92,140,7120,104,729,-545,0,0,0,5357
-68,80,7136,65,660,-517,0,0,0,5358
-68,84,7144,68,630,-524,0,0,0,5359
-52,60,7092,86,657,-510,0,0,0,5360
-48,152,7184,74,714,-489,0,0,0,5361
-16,72,7200,73,643,-547,0,0,0,5362
-100,120,7192,127,658,-494,0,0,0,5363
28,52,7100,92,706,-503,0,0,0,5364
-32,132,7136,42,685,-449,0,0,0,5365
-28,100,7084,111,739,-557,0,0,0,5366
-64,56,7096,127,736,-496,0,0,0,5367
-44,80,7084,114,706,-538,0,0,0,5368
-32,112,7148,96,685,-555,0,0,0,5369
-4,60,7188,75,645,-490,0,0,0,5370
-64,88,7108,73,656,-520,0,0,0,5371
-20,72,7112,55,675,-530,0,0,0,5372
-24,76,7080,77,652,-536,0,0,0,5375
-28,0,7128,120,683,-531,0,0,0,5376
-72,68,7072,79,651,-562,0,0,0,5377
-56,52,7136,50,760,-486,0,0,0,5378
-104,124,7036,87,641,-437,0,0,0,5379
-64,136,7096,99,674,-536,0,0,0,5380
-100,80,7156,62,691,-548,0,0,0,5381
-64,76,7144,79,678,-630,0,0,0,5382
-28,84,7196,82,707,-503,0,0,0,5383
-104,92,7140,46,698,-544,0,0,0,5384
-56,96,7048,47,633,-451,0,0,0,5385
-24,44,7048,31,693,-486,0,0,0,5386
-136,92,7048,105,718,-548,0,0,0,5387
-36,52,7092,90,634,-485,0,0,0,5388
-28,120,7068,36,684,-531,0,0,0,5389
-28,120,7156,123,690,-526,0,0,0,5390
-76,60,7140,69,691,-491,0,0,0,5391
-32,80,7088,97,665,-505,0,0,0,5392
-44,40,7124,114,683,-536,0,0,0,5393
-44,96,7096,86,697,-490,0,0,0,5394
-40,68,7104,57,669,-496,0,0,0,5395
-44,104,7104,118,709,-439,0,0,0,5396
24,32,7136,26,727,-490,0,0,0,5397
-8,92,7216,52,681,-509,0,0,0,5398
-36,124,7164,106,696,-575,0,0,0,5399
-28,48,7148,73,658,-512,0,0,0,5402
-64,96,7068,70,646,-558,0,0,0,5403
-36,88,7212,82,682,-535,0,0,0,5404
-84,56,7120,92,677,-514,0,0,0,5405
-64,40,7156,44,616,-472,0,0,0,5406
-72,96,7084,106,707,-495,0,0,0,5407
-108,88,7136,87,679,-527,0,0,0,5408
-152,96,7088,111,753,-552,0,0,0,5409
-120,108,7080,76,665,-551,0,0,0,5410
-104,52,7140,71,732,-492,0,0,0,5411
-20,112,7104,129,725,-486,0,0,0,5412
-24,116,7056,74,717,-581,0,0,0,5413
-52,72,7204,66,729,-529,0,0,0,5414
4,124,7140,110,713,-545,0,0,0,5415
20,112,7180,100,741,-529,0,0,0,5416
-40,64,7168,25,641,-543,0,0,0,5417
-16,128,7124,95,720,-548,0,0,0,5418
-36,28,7112,122,651,-465,0,0,0,5419
-44,48,7056,70,687,-524,0,0,0,5420
-56,24,7080,90,755,-497,0,0,0,5421
-36,96,7164,110,679,-536,0,0,0,5422
-16,80,7108,121,642,-483,0,0,0,5423
-28,96,7120,108,678,-504,0,0,0,5424
-4,108,7132,91,730,-503,0,0,0,5425
-16,68,7164,62,740,-626,0,0,0,5426
-56,136,7152,85,733,-491,0,0,0,5427
-40,56,7184,81,641,-503,0,0,0,5430
-64,76,7128,82,662,-533,0,0,0,5431
-64,140,7124,56,677,-530,0,0,0,5434
-44,172,7104,99,753,-493,0,0,0,5435
-60,96,7100,101,689,-543,0,0,0,5436
-28,92,7152,93,628,-534,0,0,0,5437
-64,44,7080,84,692,-488,0,0,0,5438
-108,48,7056,99,647,-500,0,0,0,5439
-64,144,7120,84,698,-472,0,0,0,5440
-76,144,7104,101,693,-467,0,0,0,5441
-20,68,7108,106,682,-536,0,0,0,5442
-76,64,7092,44,653,-519,0,0,0,5443
-72,100,7240,70,662,-536,0,0,0,5444
-36,96,7192,58,725,-489,0,0,0,5445
-16,92,7128,114,679,-484,0,0,0,5446
-12,56,7104,59,670,-540,0,0,0,5447
-44,76,7052,63,691,-479,0,0,0,5448
-60,104,7208,44,632,-512,0,0,0,5449
-56,96,7136,99,741,-524,0,0,0,5450
-36,72,7172,86,662,-546,0,0,0,5451
-56,136,7100,92,627,-511,0,0,0,5452
-36,120,7224,85,670,-467,0,0,0,5453
-80,68,7096,102,645,-498,0,0,0,5454
-24,112,7060,151,665,-546,0,0,0,5455
-4,80,7128,24,656,-501,0,0,0,5456
-24,64,7140,85,639,-506,0,0,0,5457
-76,104,7108,131,638,-548,0,0,0,5458
0,68,7160,108,712,-488,0,0,0,5459
-80,100,7104,72,686,-513,0,0,0,5460
-72,92,7156,113,653,-495,0,0,0,5461
-16,160,7172,59,684,-489,0,0,0,5462
-60,100,7116,73,686,-494,0,0,0,5463
-52,132,7116,77,595,-514,0,0,0,5464
-24,64,7048,40,667,-543,0,0,0,5465
-40,112,7140,98,691,-492,0,0,0,5466
-36,132,7132,92,646,-503,0,0,0,5467
-40,100,7088,71,738,-539,0,0,0,5468
-96,72,7100,73,697,-543,0,0,0,5469
-52,116,7140,75,705,-518,0,0,0,5470
-92,92,7076,116,707,-504,0,0,0,5471
-40,136,7108,114,694,-510,0,0,0,5472
-40,96,7176,97,700,-536,0,0,0,5473
-52,112,7092,56,644,-515,0,0,0,5474
-44,80,7168,80,668,-509,0,0,0,5475
-60,80,7084,94,700,-486,0,0,0,5476
-40,84,7116,43,696,-578,0,0,0,5477
-24,36,7208,55,645,-477,0,0,0,5478
-60,60,7168,87,656,-493,0,0,0,5479
-32,100,7116,137,736,-515,0,0,0,5480
-28,40,7148,91,633,-512,0,0,0,5481
-64,124,7188,84,679,-445,0,0,0,5482
8,68,7116,88,697,-526,0,0,0,5483
-28,104,7088,45,686,-519,0,0,0,5484
8,152,7016,97,724,-510,0,0,0,5485
-52,100,7120,4,675,-534,0,0,0,5486
-56,68,7100,89,690,-517,0,0,0,5487
-60,72,7156,77,658,-543,0,0,0,5488
4,96,7112,103,678,-517,0,0,0,5489
-8,64,7156,83,645,-544,0,0,0,5490
-28,140,7048,104,663,-540,0,0,0,5491
-68,96,7100,87,690,-481,0,0,0,5492
-64,124,7136,49,743,-527,0,0,0,5493
-32,108,7192,66,708,-520,0,0,0,5494
-60,124,7092,92,652,-518,0,0,0,5495
-64,64,7068,54,667,-469,0,0,0,5496
-12,132,7120,75,674,-540,0,0,0,5497
-24,68,7096,82,681,-529,0,0,0,5498
-80,108,7072,92,695,-536,0,0,0,5499
-44,92,7120,76,709,-501,0,0,0,5500
-40,84,7100,49,658,-536,0,0,0,5501
-76,64,7072,15,665,-623,0,0,0,5502
-44,120,7096,21,670,-549,0,0,0,5503
-56,44,7156,66,691,-564,0,0,0,5504
-48,52,7104,55,721,-558,0,0,0,5505
-88,60,7172,143,726,-491,0,0,0,5506
0,124,7204,94,651,-513,0,0,0,5507
-184,-12,6996,137,673,-637,0,0,0,5508
-16,120,7148,106,717,-597,0,0,0,5509
-4,100,7252,87,683,-488,0,0,0,5510
-60,20,7096,94,650,-529,0,0,0,5511
-96,108,7156,116,684,-500,0,0,0,5512
-100,96,7112,90,654,-498,0,0,0,5513
-12,116,7088,68,639,-521,0,0,0,5514
-4,108,7136,67,719,-557,0,0,0,5515
0,72,7116,69,675,-519,0,0,0,5516
-20,60,7128,87,712,-504,0,0,0,5517
-44,28,7116,17,661,-543,0,0,0,5518
0,116,7132,113,663,-506,0,0,0,5519
-48,40,7120,39,675,-441,0,0,0,5520
-80,80,7076,57,734,-532,0,0,0,5521
-56,108,7160,45,665,-528,0,0,0,5522
-68,40,7124,109,712,-473,0,0,0,5523
-28,100,7044,99,686,-477,0,0,0,5524
-84,132,7104,112,661,-522,0,0,0,5525
-36,108,7072,98,706,-517,0,0,0,5526
-84,92,7064,82,679,-531,0,0,0,5527
-4,-32,7156,56,644,-523,0,0,0,5528
-8,52,7124,82,644,-539,0,0,0,5529
144,248,7264,55,623,-575,0,0,0,5530
52,300,7236,105,655,-500,0,0,0,5531
-40,180,7120,108,660,-445,0,0,0,5532
-64,192,7152,65,648,-562,0,0,0,5533
-112,112,7092,88,631,-508,0,0,0,5534
8,64,7020,63,726,-469,0,0,0,5535
-48,112,7092,52,701,-607,0,0,0,5536
-40,64,7260,135,677,-543,0,0,0,5537
-72,80,7196,104,653,-519,0,0,0,5538
8,92,7172,37,660,-505,0,0,0,5539
28,56,7104,60,657,-494,0,0,0,5540
-20,44,7100,70,729,-522,0,0,0,5541
-28,72,7128,87,672,-518,0,0,0,5542
-52,92,7116,80,715,-574,0,0,0,5543
-24,128,7112,9,707,-480,0,0,0,5544
-40,120,7104,92,674,-478,0,0,0,5545
-36,116,7176,65,665,-510,0,0,0,5546
8,548,7312,102,637,-585,0,0,0,5547
-280,-144,7088,54,801,-568,0,0,0,5548
-28,-108,7160,139,667,-514,0,0,0,5549
-140,100,7140,40,773,-518,0,0,0,5550
-36,52,7124,73,693,-507,0,0,0,5551
-64,104,7104,19,721,-595,0,0,0,5552
-20,84,6992,47,644,-485,0,0,0,5553
-28,72,7068,85,675,-562,0,0,0,5554
-92,96,7196,97,686,-523,0,0,0,5555
-72,84,7192,98,716,-503,0,0,0,5556
-56,144,7188,57,672,-455,0,0,0,5557
-88,80,7128,70,688,-553,0,0,0,5558
-76,84,7068,86,667,-568,0,0,0,5559
